No,Booking_ID,adult_and_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,lead_time(1),avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan(1)
184,INN00587,"2,0",2,2,Meal Plan 2,0,Room_Type 4,67,2017,9,6,Complementary,0,0,0,67,29.0,1,Not_Canceled,Meal Plan 2
185,INN00588,"2,0",2,2,Meal Plan 1,1,Room_Type 1,61,2018,9,2,Online,0,0,0,61,118.8,1,Not_Canceled,Meal Plan 1
186,INN00589,"2,0",0,2,Meal Plan 1,0,Room_Type 1,79,2018,12,30,Offline,0,0,0,79,192.03,1,Not_Canceled,Meal Plan 1
187,INN00593,"2,0",0,4,Meal Plan 1,0,Room_Type 1,4,2018,1,6,Online,0,0,0,4,89.0,0,Not_Canceled,Meal Plan 1
188,INN00596,"3,0",1,4,Meal Plan 1,0,Room_Type 4,84,2018,6,15,Online,0,0,0,84,170.1,2,Not_Canceled,Meal Plan 1
189,INN00597,"2,0",0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Online,0,0,0,245,75.0,0,Canceled,Meal Plan 1
190,INN00598,"2,0",0,3,Meal Plan 1,0,Room_Type 4,27,2018,6,29,Online,0,0,0,27,125.25,1,Not_Canceled,Meal Plan 1
191,INN00603,"2,0",0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Online,0,0,0,265,109.0,0,Canceled,Meal Plan 2
192,INN00604,"2,0",2,3,Meal Plan 1,0,Room_Type 4,64,2018,4,15,Online,0,0,0,64,112.2,0,Not_Canceled,Meal Plan 1
193,INN00609,"2,0",0,4,Meal Plan 1,0,Room_Type 1,36,2018,12,28,Online,0,0,0,36,168.73,0,Not_Canceled,Meal Plan 1
194,INN00613,"2,0",2,1,Meal Plan 1,0,Room_Type 1,37,2018,10,2,Online,0,0,0,37,126.0,1,Not_Canceled,Meal Plan 1
195,INN00621,"2,0",0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,55,104.0,0,Not_Canceled,Meal Plan 2
196,INN00622,"2,0",1,2,Meal Plan 1,0,Room_Type 1,84,2018,4,29,Offline,0,0,0,84,89.75,0,Not_Canceled,Meal Plan 1
197,INN00623,"2,2",0,2,Meal Plan 1,0,Room_Type 6,0,2017,8,25,Online,0,0,0,0,156.0,1,Not_Canceled,Meal Plan 1
198,INN00630,"2,0",1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Online,0,0,0,101,80.0,0,Canceled,Meal Plan 1
199,INN00632,"2,0",0,2,Meal Plan 1,0,Room_Type 1,122,2018,5,12,Online,0,0,0,122,105.3,1,Not_Canceled,Meal Plan 1
200,INN00636,"1,0",0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,192,95.0,0,Not_Canceled,Meal Plan 1
201,INN00639,"3,0",0,4,Meal Plan 1,0,Room_Type 4,137,2018,8,24,Online,0,0,0,137,130.95,0,Canceled,Meal Plan 1
202,INN00645,"2,0",2,2,Not Selected,0,Room_Type 1,12,2018,2,6,Online,0,0,0,12,55.72,0,Not_Canceled,Not Selected
203,INN00646,"3,0",1,1,Meal Plan 1,0,Room_Type 4,52,2018,10,17,Online,0,0,0,52,158.4,1,Canceled,Meal Plan 1
204,INN00647,"2,0",1,4,Meal Plan 1,0,Room_Type 4,191,2018,3,30,Offline,0,0,0,191,69.0,0,Not_Canceled,Meal Plan 1
205,INN00658,"4,0",0,2,Meal Plan 1,0,Room_Type 7,32,2018,8,17,Online,0,0,0,32,214.75,1,Not_Canceled,Meal Plan 1
206,INN00663,"1,0",0,1,Meal Plan 1,0,Room_Type 1,10,2018,1,28,Corporate,0,0,0,10,66.0,0,Not_Canceled,Meal Plan 1
207,INN00670,"2,0",2,3,Meal Plan 1,0,Room_Type 1,170,2018,4,8,Luring,0,0,0,170,78.0,0,Not_Canceled,Meal Plan 1
208,INN00671,"1,0",0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Luring,0,0,0,265,90.0,0,Not_Canceled,Meal Plan 2
209,INN00673,"2,0",0,3,Meal Plan 1,0,Room_Type 1,51,2018,2,25,Online,0,0,0,51,80.3,1,Not_Canceled,Meal Plan 1
210,INN00683,"1,0",0,3,Meal Plan 1,1,Room_Type 1,4,2018,1,28,Online,0,0,0,4,95.0,1,Not_Canceled,Meal Plan 1
211,INN00691,"2,0",0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Online,0,0,0,177,100.0,0,Canceled,Meal Plan 1
212,INN00695,"2,0",2,1,Meal Plan 1,0,Room_Type 1,271,2018,12,3,Offline,0,0,0,271,78.3,0,Not_Canceled,Meal Plan 1
213,INN00696,"2,0",0,2,Meal Plan2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,257,101.5,0,Canceled,Meal Plan2
214,INN00706,"2,0",2,0,Not Selected,0,Room_Type 1,24,2018,9,11,Online,0,0,0,24,71.69,1,Not_Canceled,Not Selected
215,INN00707,"1,1",2,3,Meal Plan 2,0,Room_Type 1,76,2018,4,24,Offline,0,0,0,76,98.5,1,Not_Canceled,Meal Plan 2
216,INN00708,"2,0",0,3,Not Selected,0,Room_Type 1,146,2018,7,13,Online,0,0,0,146,94.5,1,Not_Canceled,Not Selected
217,INN00713,"2,0",0,1,Meal Plan 1,0,Room_Type 1,16,2018,11,16,Online,0,0,0,16,93.0,0,Not_Canceled,Meal Plan 1
218,INN00718,"2,0",2,5,Meal Plan 1,0,Room_Type 1,54,2018,7,2,Online,0,0,0,54,119.7,0,Canceled,Meal Plan 1
219,INN00719,"3,0",0,3,Meal Plan 1,0,Room_Type 4,81,2018,9,7,Online,0,0,0,81,168.3,0,Canceled,Meal Plan 1
220,INN00723,"2,0",2,2,Not Selected,0,Room_Type 1,4,2018,2,5,Online,0,0,0,4,81.0,0,Canceled,Not Selected
221,INN00727,"2,0",2,1,Meal Plan 1,0,Room_Type 4,62,2018,4,16,Online,0,0,0,62,118.8,0,Canceled,Meal Plan 1
222,INN00735,"2,0",0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,88,117.0,1,Not_Canceled,Meal Plan 2
223,INN00738,"2,0",2,5,Not Selected,0,Room_Type 1,104,2018,5,11,Online,0,0,0,104,109.65,0,Canceled,Not Selected
224,INN00742,"2,0",0,1,Not Selected,0,Room_Type 1,6,2018,3,4,Online,0,0,0,6,91.0,0,Not_Canceled,Not Selected
225,INN00743,"2,0",2,4,Meal Plan 1,0,Room_Type 1,23,2018,3,17,Offline,0,0,0,23,68.0,0,Not_Canceled,Meal Plan 1
226,INN00745,"2,0",2,1,Meal Plan 2,0,Room_Type 1,4,2017,8,8,Offline,0,0,0,4,94.5,0,Not_Canceled,Meal Plan 2
227,INN00748,"1,0",0,1,Meal Plan 1,0,Room_Type 1,21,2018,2,25,Corporate,0,0,0,21,68.0,1,Not_Canceled,Meal Plan 1
228,INN00752,"2,0",1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Online,0,0,0,247,115.0,1,Canceled,Meal Plan 2
229,INN00765,"2,0",0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Online,0,0,0,292,115.0,0,Canceled,Meal Plan 2
230,INN00769,"2,0",2,2,Meal Plan 1,0,Room_Type 4,44,2018,12,3,Offline,0,0,0,44,87.2,0,Not_Canceled,Meal Plan 1
231,INN00770,"2,0",0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,257,101.5,0,Canceled,Meal Plan 2
232,INN00777,"1,0",0,3,Meal Plan 1,0,Room_Type 1,91,2018,9,14,Corporate,1,3,15,91,65.0,0,Not_Canceled,Meal Plan 1
233,INN00778,"2,0",0,1,Meal Plan 1,0,Room_Type 4,76,2018,7,2,Online,0,0,0,76,131.4,0,Canceled,Meal Plan 1
234,INN00786,"1,0",0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,265,90.0,0,Not_Canceled,Meal Plan 2
235,INN00787,"2,0",3,5,Meal Plan 1,1,Room_Type 1,122,2018,8,21,Offline,0,0,0,122,81.26,2,Not_Canceled,Meal Plan 1
236,INN00791,"2,0",0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Online,0,0,0,122,85.0,0,Canceled,Meal Plan 1
237,INN00793,"2,0",0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,30,Offline,1,1,0,1,102.6,0,Not_Canceled,Meal Plan 1
238,INN00795,"2,0",1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Online,0,0,0,301,115.0,1,Canceled,Meal Plan 2
239,INN00799,"2,0",0,4,Meal Plan 1,0,Room_Type 1,200,2018,8,31,Online,0,0,0,200,105.4,1,Canceled,Meal Plan 1
240,INN00800,"2,0",1,2,Meal Plan 1,0,Room_Type 4,71,2018,10,21,Online,0,0,0,71,101.87,1,Not_Canceled,Meal Plan 1
241,INN00802,"2,0",0,2,Meal Plan 1,1,Room_Type 1,6,2017,11,6,Online,0,0,0,6,116.0,0,Not_Canceled,Meal Plan 1
242,INN00810,"1,0",1,1,Meal Plan 1,0,Room_Type 1,0,2018,1,2,Online,0,0,0,0,86.0,0,Not_Canceled,Meal Plan 1
243,INN00829,"2,0",2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,96,94.5,0,Not_Canceled,Meal Plan 2
244,INN00832,"2,0",2,3,Meal Plan 1,0,Room_Type 1,268,2018,4,8,Online,0,0,0,268,78.0,0,Canceled,Meal Plan 1
245,INN00833,"2,0",2,3,Meal Plan 1,0,Room_Type 1,32,2018,3,11,Offline,0,0,0,32,85.0,0,Not_Canceled,Meal Plan 1
246,INN00838,"2,0",0,4,Not Selected,0,Room_Type 1,17,2018,11,16,Online,0,0,0,17,74.8,2,Not_Canceled,Not Selected
247,INN00839,"2,0",2,3,Meal Plan 1,0,Room_Type 4,57,2018,4,21,Online,0,0,0,57,112.2,0,Canceled,Meal Plan 1
248,INN00846,"2,0",0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,74,101.5,0,Not_Canceled,Meal Plan 2
249,INN00847,"2,0",0,2,,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,56,82.0,0,Not_Canceled,
250,INN00860,"2,1",1,4,,0,Room_Type 1,73,2018,10,12,Online,0,0,0,73,135.0,1,Canceled,
251,INN00865,"2,0",1,1,,0,Room_Type 4,11,2018,10,10,Offline,0,0,0,11,107.0,0,Not_Canceled,
252,INN00866,"2,0",0,2,,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,29,85.0,2,Not_Canceled,
253,INN00868,"2,0",0,2,,0,Room_Type 1,30,2018,3,4,Online,0,0,0,30,88.4,0,Not_Canceled,
254,INN00872,"2,0",1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Online,0,0,0,315,160.0,0,Canceled,Meal Plan 2
255,INN00876,"2,0",2,2,Not Selected,0,Room_Type 1,99,2018,5,1,Online,0,0,0,99,89.25,0,Canceled,Not Selected
256,INN00878,"1,0",0,2,Meal Plan 1,0,Room_Type 1,181,,10,11,Online,0,0,0,181,120.0,0,Canceled,Meal Plan 1
257,INN00881,"2,0",2,0,Meal Plan 1,0,Room_Type 1,83,,12,18,Offline,0,0,0,83,75.0,0,Not_Canceled,Meal Plan 1
258,INN00883,"2,0",2,3,Meal Plan 1,0,Room_Type 4,92,,12,22,Online,0,0,0,92,96.9,1,Not_Canceled,Meal Plan 1
259,INN00894,"1,0",2,4,Meal Plan 1,0,Room_Type 1,245,,7,6,Online,0,0,0,245,110.0,0,Canceled,Meal Plan 1
260,INN00902,"2,1",0,3,Meal Plan 1,0,Room_Type 1,124,,5,31,Online,0,0,0,124,143.1,1,Canceled,Meal Plan 1
261,INN00904,"2,0",2,5,Meal Plan 1,0,Room_Type 1,51,,9,16,Offline,0,0,0,51,75.6,1,Not_Canceled,Meal Plan 1
262,INN00907,"2,0",1,2,Meal Plan 1,0,Room_Type 1,4,,1,8,Offline,0,0,0,4,70.0,0,Not_Canceled,Meal Plan 1
263,INN00909,"2,0",0,1,Not Selected,0,Room_Type 1,56,,7,27,Online,0,0,0,56,125.1,1,Not_Canceled,Not Selected
264,INN00910,"1,0",0,1,Meal Plan 2,0,Room_Type 1,221,,8,12,Offline,0,0,0,221,73.0,0,Not_Canceled,Meal Plan 2
265,INN00911,"2,0",1,0,Meal Plan 1,0,Room_Type 1,263,,9,21,Offline,0,0,0,263,67.0,0,Not_Canceled,Meal Plan 1
266,INN00917,"1,0",2,0,Meal Plan 1,0,Room_Type 1,5,,9,20,Online,0,0,0,5,92.4,1,Not_Canceled,Meal Plan 1
267,INN00919,"1,0",0,2,Meal Plan 1,0,Room_Type 1,86,,9,24,Offline,0,0,0,86,87.5,0,Not_Canceled,Meal Plan 1
268,INN00922,"2,0",0,3,Meal Plan 1,0,Room_Type 1,176,2018,9,8,Online,0,0,0,176,125.1,0,Canceled,Meal Plan 1
269,INN00924,"3,0",0,3,Meal Plan 1,0,Room_Type 4,156,2018,12,27,Online,0,0,0,156,122.4,0,Not_Canceled,Meal Plan 1
270,INN00928,"2,0",2,1,Meal Plan 2,0,Room_Type 1,87,2018,10,23,Offline,0,0,0,87,112.25,1,Not_Canceled,Meal Plan 2
271,INN00932,"1,0",0,3,Meal Plan 1,0,Room_Type 1,6,2018,11,1,Offline,0,0,0,6,75.0,0,Not_Canceled,Meal Plan 1
272,INN00934,"2,1",2,3,Meal Plan 1,0,Room_Type 1,4,2018,6,16,Online,0,0,0,4,168.5,2,Not_Canceled,Meal Plan 1
273,INN00935,"1,0",0,2,Meal Plan 1,0,Room_Type 1,15,2017,8,27,Online,0,0,0,15,80.0,1,Canceled,Meal Plan 1
274,INN00940,"2,0",0,2,Meal Plan 1,0,Room_Type 1,141,2018,9,23,Online,0,0,0,141,128.8,1,Not_Canceled,Meal Plan 1
275,INN00953,"2,0",2,2,Meal Plan 1,0,Room_Type 1,36,2018,5,21,Online,0,0,0,36,126.9,2,Not_Canceled,Meal Plan 1
276,INN00958,"2,2",2,1,Meal Plan 2,0,Room_Type 6,57,2018,4,24,Online,0,0,0,57,228.6,0,Canceled,Meal Plan 2
277,INN00959,"2,0",2,1,Meal Plan 1,0,Room_Type 4,8,2018,6,26,Offline,0,0,0,8,107.0,0,Not_Canceled,Meal Plan 1
278,INN00962,"2,0",2,1,Not Selected,0,Room_Type 1,55,2018,9,10,Online,0,0,0,55,91.51,1,Not_Canceled,Not Selected
279,INN00963,"2,0",1,0,Meal Plan 1,0,Room_Type 1,12,2017,8,30,Online,0,0,0,12,90.0,2,Not_Canceled,Meal Plan 1
280,INN00969,"2,0",0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Online,0,0,0,105,75.0,0,Canceled,Meal Plan 1
281,INN00978,"1,0",0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,164,100.0,0,Not_Canceled,Meal Plan 1
282,INN00980,"2,0",1,2,Not Selected,0,Room_Type 1,37,2018,2,22,Online,0,0,0,37,69.9,0,Canceled,Not Selected
283,INN00985,"2,0",1,1,Meal Plan 1,0,Room_Type 1,9,2017,9,7,Online,0,0,0,9,114.5,2,Not_Canceled,Meal Plan 1
284,INN00993,"1,0",2,3,Not Selected,0,Room_Type 1,81,2018,7,3,Online,0,0,0,81,103.5,0,Not_Canceled,Not Selected
285,INN00994,"2,1",1,2,Meal Plan 1,0,Room_Type 1,81,2018,10,21,Online,0,0,0,81,135.0,0,Canceled,Meal Plan 1
286,INN00995,"2,0",1,1,Meal Plan 1,0,Room_Type 1,58,2018,10,31,Online,0,0,0,58,102.15,1,Not_Canceled,Meal Plan 1
287,INN00996,"2,0",1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Online,0,0,0,273,95.0,0,Canceled,Meal Plan 1
288,INN00997,"1,0",0,1,Meal Plan 1,0,Room_Type 1,4,2017,10,13,Complementary,0,0,0,4,0.0,0,Not_Canceled,Meal Plan 1
289,INN00999,"2,0",2,3,Not Selected,0,Room_Type 1,57,2017,9,19,Online,0,0,0,57,66.53,1,Not_Canceled,Not Selected
290,INN01005,"2,0",1,2,Meal Plan 1,0,Room_Type 1,1,2018,4,22,Online,0,0,0,1,121.0,2,Not_Canceled,Meal Plan 1
291,INN01006,"1,0",0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,20,Complementary,1,0,2,0,0.0,0,Not_Canceled,Meal Plan 1
292,INN01014,"2,0",1,2,Meal Plan 1,0,Room_Type 1,52,2018,5,27,Offline,0,0,0,52,85.0,0,Not_Canceled,Meal Plan 1
293,INN01018,"2,1",1,3,Meal Plan 1,0,Room_Type 1,2,2018,2,1,Online,0,0,0,2,93.0,2,Not_Canceled,Meal Plan 1
294,INN01021,"2,0",0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Online,0,0,0,122,85.0,0,Canceled,Meal Plan 1
295,INN01023,"2,0",2,3,Meal Plan 1,0,Room_Type 1,359,2018,10,14,Offline,0,0,0,359,78.0,1,Not_Canceled,Meal Plan 1
296,INN01025,"2,0",0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,74,101.5,0,Not_Canceled,Meal Plan 2
297,INN01029,"2,0",1,2,Meal Plan 1,0,Room_Type 1,41,2017,10,16,Online,0,0,0,41,105.9,2,Not_Canceled,Meal Plan 1
298,INN01031,"2,0",1,2,Meal Plan 1,0,Room_Type 1,11,2018,10,3,Offline,0,0,0,11,85.0,0,Not_Canceled,Meal Plan 1
299,INN01033,"1,0",0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,192,95.0,0,Not_Canceled,Meal Plan 1
300,INN01042,"2,1",1,2,Meal Plan 1,0,Room_Type 1,9,2018,4,22,Online,0,0,0,9,149.0,0,Canceled,Meal Plan 1
301,INN01043,"2,0",0,3,Meal Plan 1,0,Room_Type 4,43,2018,3,17,Online,0,0,0,43,106.8,0,Not_Canceled,Meal Plan 1
302,INN01045,"2,0",1,1,Meal Plan 1,0,Room_Type 4,87,2018,4,9,Online,0,0,0,87,105.3,0,Canceled,Meal Plan 1
303,INN01050,"1,0",1,1,Meal Plan 1,0,Room_Type 1,3,2018,3,7,Corporate,1,0,1,3,80.0,0,Not_Canceled,Meal Plan 1
304,INN01060,"2,0",0,4,Meal Plan 2,0,Room_Type 1,78,2018,4,26,Offline,0,0,0,78,105.0,0,Not_Canceled,Meal Plan 2
305,INN01069,"2,0",1,2,Meal Plan 1,0,Room_Type 1,0,2018,5,9,Online,0,0,0,0,103.0,1,Not_Canceled,Meal Plan 1
306,INN01070,"2,0",1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Online,0,0,0,121,90.0,0,Canceled,Meal Plan 1
307,INN01075,"2,0",2,3,Meal Plan 1,0,Room_Type 1,92,2017,7,5,Online,0,0,0,92,49.74,0,Canceled,Meal Plan 1
308,INN01077,"1,0",0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,146,65.0,0,Not_Canceled,Meal Plan 1
309,INN01079,"2,0",1,2,Not Selected,0,Room_Type 1,12,2018,4,29,Online,0,0,0,12,122.33,0,Canceled,Not Selected
310,INN01080,"2,0",0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,102,101.5,0,Canceled,Meal Plan 2
311,INN01083,"2,0",2,3,Meal Plan 1,0,Room_Type 2,142,2018,8,21,Online,0,0,0,142,95.79,1,Not_Canceled,Meal Plan 1
312,INN01088,"1,0",0,1,Meal Plan 1,0,Room_Type 1,1,2018,7,5,Online,0,0,0,1,104.72,1,Not_Canceled,Meal Plan 1
313,INN01094,"2,0",0,1,Meal Plan 1,0,Room_Type 1,2,2017,10,13,Offline,0,0,0,2,85.0,0,Not_Canceled,Meal Plan 1
314,INN01097,"3,0",1,2,Meal Plan 1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,33,95.0,0,Not_Canceled,Meal Plan 1
315,INN01098,"2,0",0,4,Meal Plan 1,0,Room_Type 1,86,2018,3,23,Online,0,0,0,86,88.83,1,Canceled,Meal Plan 1
316,INN01100,"2,0",2,2,Meal Plan 1,0,Room_Type 1,24,2017,12,26,Offline,0,0,0,24,58.0,1,Not_Canceled,Meal Plan 1
317,INN01101,"3,0",1,2,Meal Plan 1,0,Room_Type 4,89,2018,7,25,Online,0,0,0,89,137.7,2,Not_Canceled,Meal Plan 1
318,INN01108,"2,0",0,2,Meal Plan 1,0,Room_Type 1,9,2018,10,21,Complementary,0,0,0,9,0.0,0,Not_Canceled,Meal Plan 1
319,INN01112,"2,0",0,4,Meal Plan 1,0,Room_Type 1,1,2018,3,8,Online,0,0,0,1,105.0,1,Not_Canceled,Meal Plan 1
320,INN01126,"2,0",0,3,Meal Plan 1,0,Room_Type 4,59,2018,10,19,Online,0,0,0,59,139.5,1,Canceled,Meal Plan 1
321,INN01128,"2,0",0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Online,0,0,0,213,130.0,0,Canceled,Meal Plan 1
322,INN01129,"2,0",1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Online,0,0,0,161,130.0,0,Canceled,Meal Plan 2
323,INN01130,"2,0",2,5,Not Selected,0,Room_Type 1,17,2018,12,30,Online,0,0,0,17,90.34,1,Not_Canceled,Not Selected
324,INN01132,"2,0",2,3,Meal Plan 1,0,Room_Type 1,49,2018,1,24,Online,0,0,0,49,75.95,1,Not_Canceled,Meal Plan 1
325,INN01133,"2,0",0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,257,101.5,0,Canceled,Meal Plan 2
326,INN01142,"2,0",2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,122,107.0,1,Not_Canceled,Meal Plan 2
327,INN01144,"2,0",1,3,Meal Plan 1,0,Room_Type 4,18,2018,9,15,Online,0,0,0,18,105.64,1,Not_Canceled,Meal Plan 1
328,INN01151,"1,0",0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,5,Online,0,0,0,0,133.0,1,Canceled,Meal Plan 1
329,INN01152,"3,0",0,3,Not Selected,0,Room_Type 1,1,2017,12,31,Online,0,0,0,1,183.5,0,Not_Canceled,Not Selected
330,INN01155,"1,0",0,4,Not Selected,0,Room_Type 1,12,2018,11,9,Online,0,0,0,12,120.06,1,Not_Canceled,Not Selected
331,INN01158,"2,0",0,1,Meal Plan 1,1,Room_Type 4,41,2018,1,16,Online,0,0,0,41,93.45,1,Not_Canceled,Meal Plan 1
332,INN01162,"1,0",0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,192,95.0,0,Not_Canceled,Meal Plan 1
333,INN01163,"3,0",2,7,Meal Plan 1,0,Room_Type 4,178,2018,7,27,Online,0,0,0,178,127.22,1,Canceled,Meal Plan 1
334,INN01164,"1,0",0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,166,110.0,0,Canceled,Meal Plan 1
335,INN01166,"2,0",1,3,Meal Plan 1,0,Room_Type 1,237,2018,10,17,Online,0,0,0,237,90.95,2,Canceled,Meal Plan 1
336,INN01169,"2,0",1,4,Meal Plan 1,0,Room_Type 1,7,2017,9,21,Online,0,0,0,7,143.2,2,Not_Canceled,Meal Plan 1
337,INN01171,"2,0",2,2,Meal Plan 1,0,Room_Type 1,54,2018,12,24,Online,0,0,0,54,88.4,1,Not_Canceled,Meal Plan 1
338,INN01173,"2,0",2,1,Meal Plan 1,0,Room_Type 1,2,2017,10,18,Corporate,0,0,0,2,123.0,0,Not_Canceled,Meal Plan 1
339,INN01175,"2,1",2,3,Meal Plan 1,0,Room_Type 1,153,2018,12,29,Online,0,0,0,153,122.91,0,Not_Canceled,Meal Plan 1
340,INN01179,"2,0",0,2,Meal Plan 1,0,Room_Type 1,36,2018,8,10,Online,0,0,0,36,135.9,1,Canceled,Meal Plan 1
341,INN01180,"2,0",0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,39,101.5,0,Not_Canceled,Meal Plan 2
342,INN01183,"2,0",1,2,Not Selected,0,Room_Type 1,112,2018,12,16,Online,0,0,0,112,79.2,1,Canceled,Not Selected
343,INN01185,"2,0",1,2,Not Selected,0,Room_Type 1,66,2018,9,2,Online,0,0,0,66,87.3,1,Not_Canceled,Not Selected
344,INN01189,"2,0",1,3,Meal Plan 1,0,Room_Type 4,9,2017,9,10,Offline,0,0,0,9,63.75,0,Not_Canceled,Meal Plan 1
345,INN01190,"2,0",0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,102,101.5,0,Canceled,Meal Plan 2
346,INN01193,"2,0",2,1,Not Selected,0,Room_Type 1,130,2018,8,27,Online,0,0,0,130,85.5,2,Not_Canceled,Not Selected
347,INN01202,"2,0",1,1,Meal Plan 1,0,Room_Type 1,94,2018,10,31,Online,0,0,0,94,90.45,0,Canceled,Meal Plan 1
348,INN01206,"1,0",0,1,Meal Plan 1,0,Room_Type 5,0,2018,7,14,Corporate,0,0,0,0,140.0,0,Not_Canceled,Meal Plan 1
349,INN01208,"2,0",0,2,Meal Plan 1,1,Room_Type 4,42,2018,9,27,Online,0,0,0,42,158.4,1,Not_Canceled,Meal Plan 1
350,INN01209,"2,0",1,0,Not Selected,0,Room_Type 1,2,2018,5,16,Online,0,0,0,2,89.0,1,Not_Canceled,Not Selected
351,INN01217,"2,0",2,2,Meal Plan 1,0,Room_Type 1,226,2018,10,29,Online,0,0,0,226,70.0,0,Canceled,Meal Plan 1
352,INN01221,"2,0",2,1,Meal Plan 1,0,Room_Type 1,48,2018,3,6,Offline,0,0,0,48,40.67,1,Not_Canceled,Meal Plan 1
353,INN01236,"2,0",0,3,Meal Plan 1,0,Room_Type 1,193,2018,9,29,Online,0,0,0,193,93.09,1,Canceled,Meal Plan 1
354,INN01241,"2,0",1,2,Not Selected,0,Room_Type 1,5,2018,3,7,Online,0,0,0,5,89.0,1,Canceled,Not Selected
355,INN01244,"1,0",2,0,Meal Plan 1,0,Room_Type 1,126,2018,6,26,Online,0,0,0,126,90.9,1,Not_Canceled,Meal Plan 1
356,INN01250,"2,0",0,1,Not Selected,0,Room_Type 1,191,2018,11,25,Online,0,0,0,191,71.1,0,Canceled,Not Selected
357,INN01254,"2,0",0,3,Not Selected,0,Room_Type 1,54,2018,11,16,Online,0,0,0,54,57.93,1,Not_Canceled,Not Selected
358,INN01255,"1,0",0,2,Meal Plan 1,0,Room_Type 1,154,2018,8,24,Online,0,0,0,154,100.8,0,Canceled,Meal Plan 1
359,INN01259,"1,0",0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,102,80.0,0,Canceled,Meal Plan 2
360,INN01260,"2,0",1,3,Meal Plan 1,0,Room_Type 1,97,2018,3,24,Online,0,0,0,97,64.98,1,Not_Canceled,Meal Plan 1
361,INN01263,"2,1",2,2,Meal Plan 1,0,Room_Type 1,103,2018,5,1,Online,0,0,0,103,99.45,2,Not_Canceled,Meal Plan 1
362,INN01276,"2,1",0,2,Meal Plan 1,0,Room_Type 4,43,2018,11,25,Complementary,0,0,0,43,20.0,2,Not_Canceled,Meal Plan 1
363,INN01278,"2,0",2,1,Not Selected,0,Room_Type 1,12,2018,9,18,Online,0,0,0,12,142.33,1,Not_Canceled,Not Selected
364,INN01284,"2,0",2,3,Meal Plan 1,1,Room_Type 4,69,2018,6,30,Online,0,0,0,69,140.4,1,Not_Canceled,Meal Plan 1
365,INN01288,"2,0",1,2,Meal Plan 1,0,Room_Type 2,381,2018,12,23,Online,0,0,0,381,78.55,1,Canceled,Meal Plan 1
